record_id,label_true,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
621,310,ruby,fogg,58,illingworth street,glenmore,floreat,3021,wa,19330914,7455590
622,311,caitlin,clarke,,sternberg crescent,promenade arcade,rankin park,3909,nsw,19680216,9737004
623,311,caitlin,clarke,631,sternberg crescent,promenade arcade,rankin park,3909,nsw,19280716,9737004
624,312,alexandra,,65,hobart place,sec 791,lalor park,2090,vic,19200321,2042439
625,312,olivia,,65,hobart place,sec 791,lalor park,2090,vic,19200321,2042439
626,313,tiahana,gaskin,12,crispcircuit,community hospt lmedcl centre,kurri kurri,2624,vic,19190716,4264536
627,313,tiahana,gaskin,12,crisp circuit,community hosptl medcl centre,kurri kurri,2622,vic,19190716,4264536
628,314,hattie,white,20,ebden street,arkbaa,lalor,4750,nsw,19250301,2133927
629,314,hattie,white,20,ebden street,arkaba,lalor,4750,nsw,19250301,2133927
630,315,takeisha,smallacombe,63,sharwood orescent,crangrook,maafoom,2232,,19830121,4715508
631,315,takeisha,smallacombe,5,sharwood crescent,cranbrook,maaroom,2232,,19830121,4715508
632,316,alexa-rose,campblel,17,neeld place,,narooma,2205,qld,19490410,1531199
633,316,alexa-rose,campbell,17,neeld place,milton,narooma,2205,qld,19490410,1531199
634,317,alex,griffen,155,lambertm street,broadbricge manor,kilsyth,4822,vic,19381213,7355934
635,317,lilian,griffen,155,lambert street,broadbridge manor,kilsyth,4829,vic,19381213,7355934
636,318,riley,thorpe,110,patten srreet,mt pleasant,sylvania,3913,nsw,19390302,1368566
637,318,riley,thorpe,1,patten street,mt pleasant,sylvania,3913,nsw,19390302,1368566
638,319,adam,caire,45,,rowethorpe,colac,2651,vic,19371028,6500124
639,319,adam,caire,45,matina street,rowethorpe,colac,2615,vic,19371028,6500124
640,320,willow,ryan,,bradfield street,sec 209 clifton farm,mount c olah,4035,nsw,19930803,3832827
641,320,willow,ryan,764,bradfield street,sec 209 clifton farm,mount colah,4053,nsw,19930803,8141746
642,321,malskai,mcvey,109,budden crescent,billen cliffsc aravn park,manly v ale,2295,nsw,19030707,7911018
643,321,malakai,mcvey,109,budden crescent,billen cliffs caravn park,manly vale,2259,nsw,19030707,7911018
644,322,paine,melanie,4,andrewsstreet,rosetta village,salisbury east,3095,qld,19521118,2053758
645,322,melanie,paine,4,andrews street,rosetta village,salisbury east,3095,qld,19521118,2053758
646,323,bordin,brody,45,canberra centre (next to medicare),corombie,figtree,2485,qld,19510904,8728984
647,323,joel,bordin,45,canberra centre (next to medicare),corombie,figtree,2485,qld,19510904,8728984
648,324,madeline,najhm,13,boronia drive,poplar bend,evans head,4216,nsw,19420813,8918633
649,324,madeline,najm,13,boronia drive,poplar bend,evans head,4216,nsw,19420813,8918633
650,325,jemima,mcveigh,14,becker uplace,,armidale,3107,sa,19600320,8051824
651,325,jemima,mcveigh,14,becker place,,armidale,3107,sa,19600320,8051824
652,326,teegan,dreckow,6,lawrence crlescent,rosetta village,mona vale,4704,nsw,19750629,4075592
653,326,teegan,dreckow,6,lawrence crescent,rosetta village,mona vale,4074,nsw,19750629,4075592
654,327,sean,campbell,167,cambridge street,kyeema,frenchs forest,2141,sa,19400222,3000636
655,327,zoe,campbell,167,cambridge street,kyeema,frenchs forest,2141,sa,19400222,3000636
656,328,tristan,white,21,carandini s treet,southern cross,wilston,4306,nsw,19330405,5858851
657,328,tristan,white,21,carandini street,southern cross,wilston,4306,nsw,19330405,5858851
658,329,emiily,kowald,18,daglish street,oakd ale,avalon,3030,vic,19250313,1590627
659,329,emiily,kowald,18,daglish street,oakdale,avalon,3030,vic,19250313,1590627
660,330,luke,,23,,calala farm,balwyn north,4872,vic,19050323,5092830
661,330,luke,akkermans,23,,calala farm,balwyn north,4872,vic,19050323,5092830
662,331,riley,freq,33,clive stee le avenue,arcadia,ascot vale,7250,vic,19210304,3817732
663,331,riley,frew,33,clive steele avenue,arcadia,vermont,7250,vic,19210304,3817732
664,332,wynne,emiild,51,bungonia street,glenbrae,burringbar,2210,sa,19760814,2855156
665,332,emiily,wynne,51,bungonia street,glenbrae,burringbar,2210,sa,19760814,2855156
666,333,thomas,graue,4,dinnison gcircuit,vila 178,clovelly,4123,wa,19120911,5760570
667,333,thomas,shepherd,4,dinnison circuit,vila 178,clovelly,4123,wa,19120911,6706820
668,334,nicholas,,289,britten-jonues drive,jabaru court,paddington,2000,vic,19970422,5062738
669,334,nicholas,,289,britten-jones drive,jabaru court,paddington,2000,vic,19970422,5062738
670,335,alexa-rose,lowe,67,ballara t street,the willows,westwood,4012,nsw,19691123,2624157
671,335,alexa-rose,lowe,67,ballarat street,the willows,westwood,4011,nsw,19691123,2624157
672,336,lexie,cochrane,,ararat retirement village,paul coe crescent,auburrn,2940,tas,19320809,4618363
673,336,lexie,cochrane,,paul coe crescent,ararat retirement village,auburn,2904,tas,19320809,4618363
674,337,kyale,bullivnt,4,woolrych street,amble side garden,comboyne,3912,wa,19590523,7453255
675,337,kyle,bullivant,4,woolrych street,amble side garden,rosebud,3192,wa,19590523,7453525
676,338,robert,,9,crease place,,calliope,4053,vic,19600702,1133078
677,338,robert,ranson,9,crease place,,calliope,4053,vic,19600702,1133078
678,339,nichooas,campbell,87,poyntonstreet,karma park,albion park,4655,qld,,7900575
679,339,nicholas,campbell,87,poynton street,karma park,albion park,4655,qld,19041212,9882754
680,340,george,stephanie,6,young astreet,gowrie,brighton-le-sands,2325,,19260627,8708965
681,340,stephanie,george,6,young street,gowrie,brighton-le-sands,2325,qld,19260627,8708965
682,341,emiily,george,4,barnett close,west gippslan d hospital,modnury,5235,,19861104,3211932
683,341,emiily,george,4,marawa place,west gippsland hospital,modbury,5253,qld,19861104,4599952
684,342,kayla,honeychurch,,sturt avenue,dimenttowers,ashgrove,2405,vic,19140727,7800242
685,342,kayla,honeychurch,102,sturt avenue,diment towers,ashgrove,2450,vic,19151022,7800242
686,343,mikhayla,clarke,61,vincent place,,allambie heights,2146,vic,19900107,1806059
687,343,mikhayla,clarke,16,vincent place,,allambie heights,2146,vic,19900107,1806059
688,344,,stephenson,52,,north stirilng downs,coolaroo,2259,qld,19630521,1797144
689,344,,julius,52,florey drive,north stirling downs,coolaroo,2259,qld,19630521,1797144
690,345,alicia,asher,,flanagan tsreet,leitchrs ck,rodds bay,4119,tas,19620928,9386345
691,345,alicia,asher,29,flanagan street,leitches ck,rodds bay,4119,tas,19620928,9386345
692,346,laura,stubbs,68,eyre street,westwood homestead,,4871,qld,19621222,1310830
693,346,laura,stubbs,68,eyre street,westwood homestead,palm island,4871,qld,19621222,1310830
694,347,teilah,webb,6,blanc court,illoura gla ss studio,rosewater,2913,qld,19090609,2419139
695,347,teileah,webb,6,blanc court,illoura glass studio,maryborough,2913,qld,19090609,2419139
696,348,lauren,panagais,9,eleanora strreet,,cronulla,5038,nsw,19380726,2493383
697,348,caitlin,panagaris,91,eleanora street,,cronulla,5038,nsw,19380726,2439383
698,349,white,chelsea,66,glossop crescent,taronga,boulder,6009,nsw,19210810,8587028
699,349,chelsea,white,66,glossop crescent,taronga,boulder,6009,nsw,19210810,8587028
700,350,monique,gergely,21,harwoos court,hyberni a park,sherwood,2207,nsw,19790807,7375144
701,350,monique,gergely,21,harwood court,hybernia park,sherwood,2207,nsw,19790807,7375144
702,351,thomas,wijedasa,152,powers place,carney's arcade,bowen hills,6021,tas,19820415,8129413
703,351,thomas,wijedasa,152,powers place,carney's arcade,bowen hills,6021,tas,19820415,8192413
704,352,sophie,procter,23,paul coe crescent,the lakea village,port lincoln,4109,sa,19500121,4063636
705,352,hayley,procter,23,paul coe crescent,the lakes village,port lincoln,4109,sa,19500121,4063636
706,353,sarah,alves,12,deumonga court,city centre plaza,newstead,3083,nsw,19970107,2371619
707,353,sarah,coulson,12,deumonga court,city centre plaza,newstead,3083,nsw,19970107,2371619
708,354,james,girdler,11,russell drysdale crescent,rowet hlrpe,mansfirld,4551,tas,19420915,1041588
709,354,james,girdler,11,russell drysdale crescent,rowethorpe,mansfield,4551,tas,19420915,1041588
710,355,vendula,covion,,kirwanc ircuit,brentwood vlge,inglewood,4577,qld,19310207,1420464
711,355,vendula,covino,1,kirwan circuit,brentwood vlge,albury,4575,qld,19310207,1420464
712,356,timothy,zaluski,94,fraser court,,mount melville,3095,vic,19841003,9265651
713,356,timothy,zaluski,94,fraser court,coolibah,mount melville,3095,vic,19841003,9265651
714,357,erin,reid,2,temperley street,,venusbay,2705,nsw,,7311880
715,357,erin,reid,16,temperley street,,venus bay,2705,nsw,,7311880
716,358,caleb,ferrus,4,grattan court,hardways,hoppers crossing,2060,wa,19960205,2947945
717,358,caleb,ferris,41,grattan court,hardways,hoppers crossing,2060,wa,19960205,2947945
718,359,joshua,bishojp,53,d'hagecurt,dovers flat,salt ash,3629,vic,19590302,8180464
719,359,joshua,bishop,53,d'hage court,dovers flat,salt ash,3629,vic,19590302,8180464
720,360,lachlan,heanr,7,booth crescent,unt 5l,leichhardt,5037,nsw,19300818,3179241
721,360,alexandra,hearn,7,booth crescent,unt 5,leichhardt,5037,,19300818,3179241
722,361,lachlan-john,green,5,,canobolascaravn park,blacktown,2085,nsw,19610527,1361558
723,361,lachlan-john,green,5,,canobolas caravn park,blacktown,2089,nsw,19610527,1361558
724,362,ella,reid,,twamley crescent,stanton,peterborough,3677,qld,19090330,4720157
725,362,ella,reid,93,twamley crescent,stanton,peterborough,3677,qld,19090330,4721057
726,363,jaime,karlsen,18,gloverastreet,kingaryog arden,scarborough,5070,nsw,19190102,4936525
727,363,jaime,karlsen,18,glover street,kingaroy garden,scarborough,5070,nsw,19190102,4936525
728,364,baile,campbell,136,porteous crescent,teasdle park,albany creek,3942,vic,19830721,8875552
729,364,bailey,campbell,136,porteous crescent,teasdale park,albany creek,3942,vic,19830721,8875552
730,365,karli,churches,6,canber ra avenue,aranmor,port kmebla,2548,sa,19541025,3944108
731,365,karli,churches,6,canberra avenue,aranmor,port kembla,2548,sa,19541025,3944108
732,366,emiily,blake,31,platt place,kyeea,thornbury,2303,nsw,19731202,6640466
733,366,emiily,blake,31,platt place,kyeema,thornbury,2303,nsw,19731202,6640466
734,367,giaan,bloca,41,pickles street,medicalcentre,seafouh,2223,wa,19020327,5548404
735,367,giaan,block,41,pickles street,medical centre,seaforth,2223,wa,19020327,5548404
736,368,fergua,crofuch,444,charlotte street,queens lake village,brighton,2221,nsw,19160610,4908402
737,368,fergus,crouch,444,charlotte street,queens lake village,brighton,2221,nsw,19160610,4908402
738,369,daniel,rickett,182,adamsoncrescent,,glen innes,2505,vic,19550105,9436200
739,369,daniel,rickett,182,adamson crescent,,glen innes,2505,vic,19550105,9436200
740,370,rourke,webv,5,welsby pnlace,bungarra,island b each,6020,nsw,19780601,8955738
741,370,rourke,webb,5,welsby place,bungarra,island beach,6020,nsw,19780601,3380232
742,371,emmerson,braithwaite,14,forbes street,rosetta violage,wangaratta,2220,nsw,19131231,7841147
743,371,emmerson,braithwaite,14,forbes street,rosetta village,wangaratta,2220,nsw,19131231,7841147
744,372,talia,ho,117,illingworth street,liselivan,wynnum west,3201,vic,19740208,2143356
745,372,talia,ho,117,illingworth street,liselican,wynnum west,3201,vic,19740208,2143356
746,373,deakin,sondergeld,231,goldfinch circuit,kooltuo,canterbury,2509,vic,19600210,2635962
747,373,deakin,sondergeld,48,goldfinch circuit,kooltuo,canterbury,2776,vic,19600210,2635962
748,374,john,bansemer,73,rhosewyn,bynoe place,lakeclifton,2649,qld,,7437039
749,374,john,bansemer,73,bynoe place,rhosewyn,lake clifton,2640,qld,,7437039
750,375,emma,speight,8,investigator street,willarfo,tweed headsysouth,2770,vic,19630623,5067534
751,375,emma,speight,8,investigator street,willaroo,tweed heads south,2770,vic,19630623,5061534
752,376,white,jacob,5,findlay wtreet,booroopki park rmb 596,robina,2197,vic,19170205,4702928
753,376,jacob,white,5,findlay street,booroopki park rmb 596,robina,2197,vic,19170205,4702928
754,377,jacqueline,newb ofund,80,dalrymple street,sec 654 hd pt gawler cnr boundary,,3153,nsw,19200924,1496546
755,377,jacqueline,newbound,80,dalrymple street,sec 654 hd pt gawler cnr boundary,,3153,nsw,19200924,1496546
756,378,sam,white,21,pryor place,gostwyck,cmoo,4507,nsw,19390109,2892363
757,378,sam,white,21,pryor place,gostwyck,como,4507,nsw,19390109,2892363
758,379,alex,bullock,7,shoalhaven avenue,druid'soak,cromer,2300,nsw,19460903,5781510
759,379,alex,bullock,7,shoalhaven avenue,druid's oak,cromer,2300,nsw,19460903,5781510
760,380,folo,neneh,514,kangaroo court,clustre,bridgwater,2536,tas,19441006,7291657
761,380,neneh,folo,514,john cleland crescent,cluster,bridgewater,2536,tas,19441006,7291657
762,381,anneliese,clarke,109,arawang,langdon avenue,pakenham,3114,nsw,19000404,9135773
763,381,anneliese,clarke,16,langdon avenue,arawang,pakenham,3114,nsw,19000404,9135773
764,382,joshua,rickett,1,burraly corut,malladuo,belleve hill,2439,act,19030121,4310453
765,382,joshua,rickett,1,burraly court,malladup,new farm,2439,act,19030121,4310453
766,383,cononr,lutz,55,burkitt street,connoisseur quarterhorses,the basin,3166,vic,19970727,6308695
767,383,connor,lutz,55,burkitt street,connoisseur quarterhorses,the basin,3166,vic,19970727,6308695
768,384,callum,grossman,3,downard street,st vincents mdeical centre,wangaratta,4211,nsw,19770402,7743698
769,384,callum,grossman,3,downard street,st vincents medical centre,wangaratta,4211,nsw,19770402,7743698
770,385,isabella,defrancesco,24,meyrick place,marx garden world,wellingotn point,2759,vic,19040819,8342399
771,385,isabella,defrancesco,24,meyrick place,marx garden world,wellington point,2759,vic,19040819,8342399
772,386,dylan,dolby,110,dookie atreet,kellhaven,lindfield,2259,nsw,19660611,2162628
773,386,dylan,dolby,110,dookie street,kellhaven,lindfield,2251,nsw,19660611,2162628
774,387,jade,edgecombe,1,starke srteet,white lodge,tottmeham,6110,vci,19100514,7922321
775,387,jade,edgecombe,1,starke street,white lodge,tottenham,6110,vic,19100514,7922321
776,388,patrick,carr exa,78,carnegie crescent,binna long,towragi,3802,wa,19290412,1595174
777,388,patrick,carrera,78,carnegie crescent,binnalong,towradgi,3802,wa,19290412,1595174
778,389,callum,fauser,,sandover circuit,eagleview,clare,3021,nsw,19970227,2873125
779,389,callum,fauser,4,sandover circuit,eagleview,clare,3021,nsw,19970227,2873125
780,390,pia,sherriff,352,birdwood street,st vincents mrd ical centre,mosman,7008,nsw,19500313,3153641
781,390,pia,sherriff,352,birdwood street,st vincents medical centre,mosman,7008,nsw,19500313,3153641
782,391,charman,blade,24,mcvilly cose,inglemet,cooran,4211,nsw,19980531,1125609
783,391,blade,charman,30,mcvilly close,inglemer,cooran,4211,nsw,19980531,1125609
784,392,joshua,beelitz,5,bargang crescent,,greencre,6018,nsw,,3380428
785,392,joshua,beelitz,5,bargang crescent,,greenacre,6018,nsw,19480121,3380428
786,393,koula,campbell,4,angophora street,,woodville gardens,3350,qld,19550222,4031513
787,393,koula,campbell,4,angophora street,,blacktown,3350,qld,19550222,4031513
788,394,jad,gildrea,2,mccawley street,nr cnr school art,malvern,6722,qld,19440429,8069828
789,394,emma,gildea,2,mccawley street,nr cnr school art,malvern,6722,qld,19440429,8069828
790,395,isaac,schepoirs,118,tattersall crescent,coaake,kyogle,2212,nsw,19861116,3474290
791,395,sarah,schepers,118,tattersall crescent,coaake,kyogle,2212,nsw,19260705,3474290
792,396,isabelle,witty,,brereton street,glen nia,figtrwee,4555,wa,19980406,8008949
793,396,isabelle,witty,,brereton street,glen mia,figtree,4555,wa,19980406,8008949
794,397,luke,nicolle,36,muggaw ay,portal crn hives,bayswater,7325,vic,19630119,3507733
795,397,luke,nicolle,36,federal highway,portal cnr hives,bayswater,7325,vic,19630119,3507733
796,398,wiechec,mikhayla,58,gilmore drescent,walkabou t palms,goonelrabah,3138,qld,19581122,7137361
797,398,mikhayla,wiechec,58,gilmore crescent,walkabout palms,goonellabah,3138,qld,19581122,7137361
798,399,mikhayla,blunden,,andrews street,killarney,east innisfail,4131,qld,19500525,5328045
799,399,mikhayla,blunden,50,andrews street,killarney,east innisfail,4131,qld,19500525,5328045
800,400,claire,gooee,2,powellstreet,roge r dee,orchard hills,2233,wa,19090817,9266527
801,400,claire,goode,2,powell street,roger dee,orchard hills,2323,wa,19090817,9266527
802,401,matthew,green,28,banks srteet,old ffarm,mooroofbark,6108,nsw,19161230,6391014
803,401,matthew,mccarthy,28,banks street,old farm,mooroolbark,6108,nsw,19161230,5341202
804,402,talyaj,webb,18,richards s treet,bishops creek,burleigh waters,2230,qld,19160729,7328160
805,402,taylah,webb,18,richards street,bishops creek,burleigh waters,2230,qld,19160729,7328106
806,403,gemaeky,matthews,388,goessling place,evergreen,pennant hills,3194,nsw,19730826,4691516
807,403,gemaley,matthews,388,goessling place,evergreen,pennant hills,3194,nsw,19730829,4691516
808,404,blake,bailey,31,foxall sreet,nioka,miling,7322,nsw,,4346541
809,404,bailey,blake,31,foxall street,nioka,miling,7322,nsw,,4346541
810,405,sophie,mewett,11,sculptor street,west road,blakctown,5034,vic,19081112,5955980
811,405,sophie,mewett,11,sculptor street,west road,blacktown,5034,vic,19081112,5955980
812,406,toby,white,35,esperancep street,,bicron,2064,wa,19800820,7210381
813,406,toby,white,35,esperance street,,bicton,2046,wa,19800820,7210381
814,407,douglas,mycko,,biraban place,,loganholme,2013,vic,19500411,3256786
815,407,douglas,mycko,,biraban place,,loganholme,2103,vic,19500411,3256786
816,408,karli,nelsn,6,hugs lane,linvale,ivanhoed,4035,nsw,19570420,4841894
817,408,karli,nelsen,2,hugs lane,linvale,ivanhoe,4035,nsw,19570420,4841894
818,409,zebediah,mcpahil,94,langdoneavenue,jandarra,patterson lakes,3029,qld,19920711,2109237
819,409,liam,mcphail,94,langdon avenue,jandarra,patterson lakes,3029,qld,19920711,2109237
820,410,sachin,connerty,4,appel crescent,bulle court,merrimac,4132,wa,19820801,5307605
821,410,sachin,connerty,4,appel crescent,bullecourt,merrimac,4132,wa,19820801,5307605
822,411,zoh,vasiliev,8,streeton drive,beaumonts beach house,eudko,2231,nsw,19490714,6243849
823,411,zoe,vasiliev,8,streeton drive,beaumonts beach house,eudlo,2213,nsw,19490714,6243849
824,412,dabiel,burleigh,22,milford street,brandywine stud,maroota south,3136,sa,19010517,4171356
825,412,daniel,burleigh,,milford street,brandywine stud,maroota south,3136,sa,19010517,4171356
826,413,julia,hilton,39,antis street,the villagge condo 7,melville,3074,vic,19750925,6121701
827,413,julia,hilton,39,antis street,the village condo 7,melville,3074,vic,19750925,6121701
828,414,lucas,rawldings,11,paul coe drescent,,wanniassa,6122,vic,19141102,5141107
829,414,lucas,rawlings,11,paul coe crescent,glenefer garden,wanniassa,6122,vic,19141102,5141107
830,415,bailey,glass,3,casey crascent,greenslopes,eimeo,3204,vic,19071027,4363227
831,415,thomas,glass,3,casey crescent,greenslopes,eimeo,3204,vic,19071027,4363227
832,416,hollie,bishop,186,dolling crescent,clifden,tarana,3121,nsw,19721009,1052176
833,416,caitlin,bishop,186,dolling crescent,clifden,tarana,3121,nsw,19721009,1052176
834,417,clodqgh,green,68,snowden place,heatherdale,burringbar,2750,vic,19150804,9080722
835,417,william,green,68,snowden place,heatherdale,burringbar,2750,vic,19150804,9080722
836,418,mccarrhy,timothy,517,sidawawytreet,ballawina stud,northcliffe,4350,nsw,19530607,6601394
837,418,timothy,mccarthy,517,sidaway street,ballawinna stud,northcliffe,4350,nsw,19530607,6601394
838,419,jack,,4,pearcey pclace,landen,black rock,2763,vic,19020712,6151476
839,419,jack,berry,4,esperance street,landen,black rock,2763,vic,19020712,6151476
840,420,,sedecki,12,derrilin place,longstay caarvn park,loganholm e,4061,nsw,19801116,2990764
841,420,,sedecki,12,derrilin place,longstay caravn park,blackheath,4061,nsw,19801116,2990764
842,421,scrbak,ethan,2489,de burgh street,glenduarel,como,3156,vic,19100409,8766958
843,421,ethan,scrbak,2489,de burgh street,glendaurel,como,3156,vic,19100409,8766958
844,422,,gerste,6,booth cre scent,donpre,oatlands,2210,nsw,19601216,1264811
845,422,shae,gerste,6,booth crescent,donore,oatlands,2210,nsw,19601216,1264811
846,423,talai,lund,1,welsh place,blackduck valley,taigum,2224,tas,19140929,4851007
847,423,talia,lund,1,welsh place,blackduck valley,taigum,2224,tas,19140929,4851007
848,424,carla,amiet,5,carstensz street,oaklodge,blackmans bay,3180,nsw,19790801,9646483
849,424,carla,amiet,50,carstensz street,oaklodge,blackmans bay,3180,nsw,19790801,9646483
850,425,whtie,brandon,11,winser crescent,,,5159,qld,19381201,9695343
851,425,brandon,white,11,winser crescent,,,5159,qld,19911102,9695343
852,426,aiden,ree,27,,curra park,wellington point,3765,nsw,19260203,3404730
853,426,aiden,rees,27,padbury street,curra park,wellington point,3765,nsw,19260203,3404730
854,427,andsew,matthas,15,oxley street,wagunyah,campsie,3153,nsw,19700701,9943935
855,427,andrew,matthews,15,oxley street,wagunyah,campsie,3135,nsw,19700701,9943935
856,428,jarvis,ryan,23,buckman place,,inneston,2614,vic,19700922,6893056
857,428,jarvis,ryan,82,buckman place,,inneston,2614,vic,19700922,6893056
858,429,jasmine,frahn,55,mckail crescent,keanlr,cooktown,3020,nsw,19040608,4013078
859,429,jasmine,frahn,55,mckail crescent,keanor,cooktown,3020,nsw,19040608,4013078
860,430,bejnamin,liapis,28,turriff street,philli p lodge,walpole,3146,wa,19770104,7181173
861,430,benjamin,liapis,28,turriff street,phillip lodge,walpole,3146,nsw,19770104,7181173
862,431,tahlua,holdwnby,60,kaveneys road,villa 5,nwora,2530,vic,19200814,1108438
863,431,tahlia,holdenby,60,kaveneys road,villa 5,nowra,2530,vic,19200814,1108438
864,432,,morrison,35,minehan place,lumley,burn side,5167,tas,19620920,1541342
865,432,,morrison,35,minehan place,lumley,burnside,5167,tas,19620920,1541342
866,433,murry,cooper,12,werriwag crescent,hellemere pillage,yackandandah,6280,nsw,19750818,7861721
867,433,cooper,murry,12,werriwa crescent,hellemere village,yackandandah,6280,nsw,19750818,7861712
868,434,jacob,simmonds,54,jukes stcreet,,bunbury,7264,wa,19580404,1030443
869,434,jacob,simmonds,54,jukes street,wee wilbertree,bunbury,7264,wa,19580404,1030443
870,435,holly,leong,219,lorne park,kambalda crescent,norton summit,5067,nsw,19000404,8461963
871,435,holly,leong,219,kambalda crescent,lorne park,norton summit,5076,nsw,19000404,8461963
872,436,samel,bruinewoud,41,jabanunggz avenue,st franci svillage,woodgate,4507,nsw,19821107,8065014
873,436,samuel,bruinewoud,11,jabanungga avenue,st francis village,woodgate,4507,nsw,19821107,8065014
874,437,jasmine,green,29,yarrow place,my ool,kalaru,6111,qld,19530609,2686006
875,437,jasmine,green,29,yarrow place,,kalaru,6111,qld,19530609,2686006
876,438,joshua,snell,26,mclean place,rowethorpe,athelstone,5185,,19110707,5959644
877,438,joshua,snell,39,mclean place,rowethorpe,athelstone,5158,,19110707,5959644
878,439,kirar,brock,93,clarnette place,,orbost,2528,vic,19231209,5107876
879,439,kirra,brock,93,clarnette place,backwoodlands,orbost,2528,vic,19231209,5107876
880,440,,querzoli,75,sloane gplace,park lane estate,mounteliza,3083,nsw,19860522,4577875
881,440,,querzoli,75,sloane place,park lane estate,mount eliza,3083,nsw,19860522,4577875
882,441,sam,besm,1,albermarle lace,narla vlge,hastings,2614,nsw,19720806,8981588
883,441,sam,beams,1,albermarle place,narla vlge,hastings,2614,nsw,19720806,8981588
884,442,talyah,bradshaw,47,santalum street,warrambah,pennantyhills,3214,qld,19010925,3590063
885,442,talyah,bradshaw,47,santalum street,warrambah,pennant hills,3214,qld,19010925,3590603
886,443,edward,hudd,6,namadgi c ircuit,,forest hill,2456,vic,19740727,3658978
887,443,edward,hudd,6,namadgi circuit,,forest hill,2456,vic,19740727,3658978
888,444,sophie,lovelock,26,durraw een,chant street,williamstown,2650,vic,19371233,3072763
889,444,sophie,lovelock,26,chant street,durraween,williamstown,2650,vic,19371223,3072763
890,445,danielle,huupponen,23,larcombecrescent,peak view,apple crss,4304,qld,19100207,2577535
891,445,danielle,huupponen,23,larcombe crescent,peak view,applecross,4305,qld,19100207,2577535
892,446,samantha,white,11,macgregor street,ararat turf club,east launceston,3304,as,19790126,7912985
893,446,samantha,white,11,macgregor street,ararat turf club,kinross,3304,sa,19790126,7912985
894,447,lara,matthews,6,sunforest therapy centre,beaumaris street,the basin,4179,nsw,19911006,2164704
895,447,lara,matthews,6,beaumaris street,sunforest therapy centre,the basin,4179,nsw,19911006,2164704
896,448,breana,domkus,112,frome sr eet,jerra bung,maribyrnong,3011,tas,19320411,5753874
897,448,breana,domkus,112,fenwick place,jerrabung,maribyrnong,3011,tas,19320411,5753874
898,449,liam,fitzpatrck,55,schonell circuit,,coffs harbour,6285,nsw,19321022,5663386
899,449,liam,block,55,schonell circuit,yarramac,coffs harbour,6285,nsw,19321022,5663386
900,450,finley,haeusler,27,noarlunga crescent,sprin g ridge,namnour,3180,vic,19660711,3025217
901,450,finley,haeusler,27,noarlunga crescent,spring ridge,nambour,3180,vic,19660711,3025217
902,451,sophie,vincent,9,lutana tsreet,,sandy bay,3103,qld,19890326,8595728
903,451,sophie,vincent,9,lutana street,,sandy bay,3103,qld,19890326,8595728
904,452,alissa,kilmatrin,37,reveley rescent,crown allot,wolumla,6210,nsw,19041118,7994055
905,452,alissa,kilmartin,37,reveley crescent,crown allot,wolumla,6210,nsw,19041118,7994055
906,453,annabelle,clapham,312,martley circuit,aptmnt42,worrigee,4160,nsw,19960703,9692668
907,453,annabelle,clapham,312,francis street,aptmnt 42,worrigee,4160,nsw,19770513,9692668
908,454,hayden,vincent,4,tarana street,aprt 5x9,forster teys,4670,wa,19511009,3538832
909,454,hayden,vincent,4,tarana street,aprt 59,forster keys,4670,wa,19511009,3538832
910,455,zachary,pringle,16,evergood close,emerywood,kinglake west,2160,nsw,19410809,2770074
911,455,zachary,pringle,16,evergood close,emerywood,satur,2160,nsw,19410809,2770074
912,456,,siwggs,1,givens srteet,bonnington,kyogle,2170,qld,19521123,1256379
913,456,,swiggs,1,givens street,bonnington,kyogle,2170,qld,19521123,1256379
914,457,alice,bellchambers,267,swanton wtreet,tallow-bwood,blacjtwon,3136,vic,19381230,8676818
915,457,alice,bellchambers,267,swanton street,tallow-wood,blacktown,3136,vic,19381230,8676818
916,458,erinv,schembri,15,tathra est,hawkesbury crescent,trevallyn,2233,wa,19140109,4481914
917,458,erin,schembri,15,hawkesbury crescent,tathra east,trevallyn,2233,wa,19470910,4481914
918,459,madalyn,pries t,2,fitzalan street,,paddington,2031,qld,19530429,1086126
919,459,madalyn,priest,2,fitzalan street,,paddington,2031,qld,19530429,1086126
920,460,timara,donaldson,33,badimara street,,vermonjt,3071,qld,19790502,2358601
921,460,timara,donaldson,33,badimara street,burramunda,vermont,3071,qld,19790502,2358601
922,461,brianna,white,18,dakin place,rosevillea,ballina,4860,vic,19130918,8384544
923,461,brianna,white,44,dakin place,rosevillea,ballina,4860,nsw,19130918,8384544
924,462,zach,brhalic,,fenwick place,saslea stud,hopperscrossing,2344,nsw,19350405,4519427
925,462,zach,bralic,,fenwick place,saslea stud,hoppers crossing,2344,nsw,19350405,4519427
926,463,sarah,fleey,35,pocket favenue,,port lincoln,4557,vic,19131207,7869032
927,463,sarah,fleet,35,pocket avenue,ironbark lodge,port lincoln,4557,vic,19131207,9954629
928,464,jessica,noble,42,boolimba crescent,lashbrooke,cranbourne,2219,vic,,7984432
929,464,jessica,noble,42,boolimba crescent,lashbrooke,cranbourne,2219,vic,19940815,7984432
930,465,benjamin,campbell,19,,busbey's flat,safet ybeach,2390,qld,19339026,4394755
931,465,benjamin,campbell,19,goodenia street,busbey's flat,safety beach,2390,qld,19330926,4394755
